relative_filepath,class_index,class_name
train/细辛/XixinXixinXixinIMG_20200720_170919_1.jpg,54,细辛
train/合欢皮/HehuanpiHehuanpi72.jpg,9,合欢皮
train/麦冬/Maidong84.jpg,88,麦冬
train/麦冬/Maidong32.jpg,88,麦冬
train/槟榔/BinglangBinglangBinglangBinglang_53.jpg,31,槟榔
train/黄芩/HuangqinHuangqinHuangqinHuangqin_35.jpg,90,黄芩
train/丝瓜络/Sigualuo48.jpg,0,丝瓜络
train/金果榄/Jinguolan25.jpg,80,金果榄
train/谷精草/GujingcaoGujingcao71.jpg,75,谷精草
train/芦根/Lugen35.jpg,59,芦根
train/九香虫/Jiuxiangchong51.jpg,1,九香虫
train/枸杞子/GouqiziGouqizi26.jpg,25,枸杞子
train/白芍/BaishaoBaishaoBaishaoBaishao_14.jpg,46,白芍
train/合欢皮/HehuanpiHehuanpi77.jpg,9,合欢皮
train/自然铜/Zirantong72.jpg,57,自然铜
train/黄芪/HuangqiHuangqi42.jpg,91,黄芪
train/芥子/Jiezi10.jpg,58,芥子
train/银柴胡/Yinchaihu58.jpg,83,银柴胡
train/山奈/Shannai89.jpg,17,山奈
train/鸡冠花/Jiguanhua30.jpg,87,鸡冠花
train/黄芩/HuangqinHuangqinHuangqinHuangqin_19.jpg,90,黄芩
train/灵芝/Lingzhi61.jpg,38,灵芝
train/黄芪/HuangqiHuangqi85.jpg,91,黄芪
train/五加皮/WujiapiWujiapiWujiapiWujiapi_26.jpg,2,五加皮
train/九香虫/Jiuxiangchong48.jpg,1,九香虫
train/桑椹/Sangshen64.jpg,29,桑椹
train/海螵蛸/HaipiaoxiaoHaipiaoxiao42.jpg,35,海螵蛸
train/莲房/Lianfang22.jpg,71,莲房
train/苦地丁/Kudiding25.jpg,62,苦地丁
train/安息香/AnxixiangAnxixiangAnxixiang82.jpg,16,安息香
train/山茱萸/Shanzhuyu71.jpg,19,山茱萸
train/天麻/Tianma48.jpg,14,天麻
train/五加皮/WujiapiWujiapiWujiapiWujiapi_58.jpg,2,五加皮
train/山慈菇/Shancigu92.jpg,18,山慈菇
train/番泻叶/FanxieyeFanxieye35.jpg,42,番泻叶
train/川木香/ChuanmuxiangChuanmuxiang46.jpg,20,川木香
train/自然铜/Zirantong26.jpg,57,自然铜
train/川木香/ChuanmuxiangChuanmuxiang86.jpg,20,川木香
train/僵蚕/Jiangcan88.jpg,4,僵蚕
train/莱菔子/Laifuzi20.jpg,68,莱菔子
train/白芍/BaishaoBaishaoBaishaoIMG_20200724_180244_1.jpg,46,白芍
train/槟榔/BinglangBinglangBinglangBinglang_24.jpg,31,槟榔
train/白扁豆/BaibiandouBaibiandouBaibiandou61.jpg,44,白扁豆
train/苏木/Sumu74.jpg,61,苏木
train/干姜/GanjiangGanjiang27.jpg,23,干姜
train/干姜/GanjiangGanjiang67.jpg,23,干姜
train/川楝子/ChuanlianziChuanlianzi109.jpg,21,川楝子
train/薏苡仁/Yiyiren35.jpg,72,薏苡仁
train/自然铜/Zirantong94.jpg,57,自然铜
train/沉香/ChenxiangChenxiang109.jpg,33,沉香
train/川牛膝/ChuanniuxiChuanniuxi39.jpg,22,川牛膝
train/僵蚕/Jiangcan24.jpg,4,僵蚕
train/山茱萸/Shanzhuyu0.jpg,19,山茱萸
train/黄芪/HuangqiHuangqi78.jpg,91,黄芪
train/白矾/BaifanBaifanBaifan100.jpg,45,白矾
train/五加皮/WujiapiWujiapiWujiapiWujiapi_32.jpg,2,五加皮
train/白前/BaiqianBaiqianBaiqian21.jpg,43,白前
train/地龙/DilongDilong109.jpg,11,地龙
train/地龙/DilongDilong56.jpg,11,地龙
train/天麻/Tianma84.jpg,14,天麻
train/僵蚕/Jiangcan41.jpg,4,僵蚕
train/全蝎/Quanxie2.jpg,5,全蝎
train/鸡内金/Jineijin64.jpg,86,鸡内金
train/白茅根/BaimaogenBaimaogenBaimaogen48.jpg,48,白茅根
train/防风/FangfengFangfengFangfengIMG_20200720_174555.jpg,84,防风
train/橘核/Juhe68.jpg,32,橘核
train/黄芪/HuangqiHuangqi87.jpg,91,黄芪
train/秦皮/Qinpi8.jpg,51,秦皮
train/鳖甲/BiejiaBiejiaBiejia20.jpg,85,鳖甲
train/细辛/XixinXixinXixinXixin_58.jpg,54,细辛
train/土荆皮/Tujingpi57.jpg,10,土荆皮
train/沉香/ChenxiangChenxiang37.jpg,33,沉香
train/白茅根/BaimaogenBaimaogenBaimaogen51.jpg,48,白茅根
train/川牛膝/ChuanniuxiChuanniuxi29.jpg,22,川牛膝
train/藁本/GaobenGaobenGaobenGaoben_58.jpg,73,藁本
train/莲子心/Lianzixin31.jpg,70,莲子心
train/麦冬/Maidong54.jpg,88,麦冬
train/白蔹/BailianBailianBailian35.jpg,49,白蔹
train/川牛膝/ChuanniuxiChuanniuxi70.jpg,22,川牛膝
train/金果榄/Jinguolan54.jpg,80,金果榄
train/金灯笼/Jindenglong94.jpg,81,金灯笼
train/草豆蔻/CaodoukouCaodoukouCaodoukou27.jpg,64,草豆蔻
train/竹茹/Zhuru33.jpg,53,竹茹
train/灵芝/Lingzhi46.jpg,38,灵芝
train/石榴皮/Shiliupi10.jpg,50,石榴皮
train/石榴皮/Shiliupi9.jpg,50,石榴皮
train/沉香/ChenxiangChenxiang73.jpg,33,沉香
train/莲子/Lianzi55.jpg,69,莲子
train/谷精草/GujingcaoGujingcao106.jpg,75,谷精草
train/大腹皮/DafupiDafupi79.jpg,12,大腹皮
train/白扁豆/BaibiandouBaibiandouBaibiandou65.jpg,44,白扁豆
train/麦冬/Maidong26.jpg,88,麦冬
train/苦地丁/Kudiding91.jpg,62,苦地丁
train/芦根/Lugen106.jpg,59,芦根
train/僵蚕/Jiangcan79.jpg,4,僵蚕
train/合欢皮/HehuanpiHehuanpi41.jpg,9,合欢皮
train/竹茹/Zhuru91.jpg,53,竹茹
train/桑寄生/SangjishengSangjishengSangjishengSangjisheng_63.jpg,28,桑寄生
train/山慈菇/Shancigu86.jpg,18,山慈菇
train/柏子仁/BaizirenBaizirenBaiziren75.jpg,26,柏子仁
train/鳖甲/BiejiaBiejiaBiejia82.jpg,85,鳖甲
train/土荆皮/Tujingpi76.jpg,10,土荆皮
train/甘草/GancaoGancaoGancaoIMG_20200719_172725.jpg,41,甘草
train/干姜/GanjiangGanjiang101.jpg,23,干姜
train/灵芝/Lingzhi59.jpg,38,灵芝
train/银柴胡/Yinchaihu60.jpg,83,银柴胡
train/白芍/BaishaoBaishaoBaishaoBaishao_73.jpg,46,白芍
train/川牛膝/ChuanniuxiChuanniuxi31.jpg,22,川牛膝
train/川牛膝/ChuanniuxiChuanniuxi66.jpg,22,川牛膝
train/大腹皮/DafupiDafupi25.jpg,12,大腹皮
train/金果榄/Jinguolan24.jpg,80,金果榄
train/丝瓜络/Sigualuo113.jpg,0,丝瓜络
train/细辛/XixinXixinXixinIMG_20200720_170925.jpg,54,细辛
train/天麻/Tianma5.jpg,14,天麻
train/莲子心/Lianzixin18.jpg,70,莲子心
train/黄柏/HuangboHuangboHuangboHuangbo_61.jpg,89,黄柏
train/沉香/ChenxiangChenxiang105.jpg,33,沉香
train/浙贝母/ZhebeimuZhebeimuZhebeimuZhebeimu_67.jpg,34,浙贝母
train/莲房/Lianfang48.jpg,71,莲房
train/防风/FangfengFangfengFangfengIMG_20200720_174553.jpg,84,防风
train/冬虫夏草/DongchongxiacaoDongchongxiacao97.jpg,6,冬虫夏草
train/苏木/Sumu32.jpg,61,苏木
train/五加皮/WujiapiWujiapiWujiapiWujiapi_60.jpg,2,五加皮
train/秦皮/Qinpi42.jpg,51,秦皮
train/莲子心/Lianzixin80.jpg,70,莲子心
train/防风/FangfengFangfengFangfengIMG_20200720_174557.jpg,84,防风
train/黄柏/HuangboHuangboHuangboIMG_20200724_175623.jpg,89,黄柏
train/苦地丁/Kudiding88.jpg,62,苦地丁
train/地龙/DilongDilong43.jpg,11,地龙
train/橘核/Juhe57.jpg,32,橘核
train/海螵蛸/HaipiaoxiaoHaipiaoxiao55.jpg,35,海螵蛸
train/石榴皮/Shiliupi22.jpg,50,石榴皮
train/川牛膝/ChuanniuxiChuanniuxi46.jpg,22,川牛膝
train/浙贝母/ZhebeimuZhebeimuZhebeimuZhebeimu_21.jpg,34,浙贝母
train/黄芩/HuangqinHuangqinHuangqinHuangqin_57.jpg,90,黄芩
train/番泻叶/FanxieyeFanxieye75.jpg,42,番泻叶
train/天麻/Tianma26.jpg,14,天麻
train/郁金/Yujin109.jpg,78,郁金
train/金果榄/Jinguolan110.jpg,80,金果榄
train/地龙/DilongDilong76.jpg,11,地龙
train/僵蚕/Jiangcan37.jpg,4,僵蚕
train/山慈菇/Shancigu85.jpg,18,山慈菇
train/路路通/Lulutong16.jpg,77,路路通
train/灵芝/Lingzhi103.jpg,38,灵芝
train/苍术/CangzhuCangzhuCangzhuIMG_20200720_165851.jpg,60,苍术
train/莲房/Lianfang61.jpg,71,莲房
train/川楝子/ChuanlianziChuanlianzi45.jpg,21,川楝子
train/竹茹/Zhuru107.jpg,53,竹茹
train/谷精草/GujingcaoGujingcao22.jpg,75,谷精草
train/自然铜/Zirantong73.jpg,57,自然铜
train/荆芥穗/Jingjiesui0.jpg,63,荆芥穗
train/稻芽/DaoyaDaoya103.jpg,52,稻芽
train/芥子/Jiezi21.jpg,58,芥子
train/谷芽/GuyaGuya46.jpg,76,谷芽
train/白蔹/BailianBailianBailian29.jpg,49,白蔹
train/白前/BaiqianBaiqianBaiqian28.jpg,43,白前
train/莲子心/Lianzixin107.jpg,70,莲子心
train/黄芪/HuangqiHuangqi26.jpg,91,黄芪
train/黄芪/HuangqiHuangqi59.jpg,91,黄芪
train/桑螵蛸/Sangpiaoxiao33.jpg,30,桑螵蛸
train/路路通/Lulutong43.jpg,77,路路通
train/川牛膝/ChuanniuxiChuanniuxi35.jpg,22,川牛膝
train/竹茹/Zhuru111.jpg,53,竹茹
train/银柴胡/Yinchaihu39.jpg,83,银柴胡
train/全蝎/Quanxie14.jpg,5,全蝎
train/北沙参/BeishashenBeishashenBeishashen62.jpg,7,北沙参
train/地龙/DilongDilong27.jpg,11,地龙
train/蜂房/FengfangFengfang86.jpg,74,蜂房
train/浙贝母/ZhebeimuZhebeimuZhebeimuZhebeimu_108.jpg,34,浙贝母
train/自然铜/Zirantong2.jpg,57,自然铜
train/山奈/Shannai26.jpg,17,山奈
train/莲子/Lianzi87.jpg,69,莲子
train/干姜/GanjiangGanjiang30.jpg,23,干姜
train/橘核/Juhe76.jpg,32,橘核
train/木丁香/Mudingxiang41.jpg,24,木丁香
train/麦冬/Maidong2.jpg,88,麦冬
train/五加皮/WujiapiWujiapiWujiapiWujiapi_40.jpg,2,五加皮
train/丝瓜络/Sigualuo35.jpg,0,丝瓜络
train/冬虫夏草/DongchongxiacaoDongchongxiacao47.jpg,6,冬虫夏草
train/沉香/ChenxiangChenxiang28.jpg,33,沉香
train/郁金/Yujin38.jpg,78,郁金
train/防风/FangfengFangfengFangfengFangfeng_37.jpg,84,防风
train/桂枝/GuizhiGuizhiGuizhiGuizhi_33.jpg,27,桂枝
train/枸杞子/GouqiziGouqizi111.jpg,25,枸杞子
train/荔枝核/Lizhihe50.jpg,65,荔枝核
train/淡豆豉/DandouchiDandouchi65.jpg,36,淡豆豉
train/千年健/Qiannianjian73.jpg,8,千年健
train/莱菔子/Laifuzi29.jpg,68,莱菔子
train/苏木/Sumu106.jpg,61,苏木
train/金灯笼/Jindenglong46.jpg,81,金灯笼
train/自然铜/Zirantong23.jpg,57,自然铜
train/淡豆豉/DandouchiDandouchi110.jpg,36,淡豆豉
train/稻芽/DaoyaDaoya32.jpg,52,稻芽
train/淡豆豉/DandouchiDandouchi41.jpg,36,淡豆豉
train/僵蚕/Jiangcan76.jpg,4,僵蚕
train/湖北贝母/Hubeibeimu83.jpg,37,湖北贝母
train/甘草/GancaoGancaoGancaoGancao_34.jpg,41,甘草
train/九香虫/Jiuxiangchong66.jpg,1,九香虫
train/黄芪/HuangqiHuangqi110.jpg,91,黄芪
train/白芷/BaizhiBaizhiBaizhiBaizhi_29.jpg,47,白芷
train/白前/BaiqianBaiqianBaiqian119.jpg,43,白前
train/天麻/Tianma24.jpg,14,天麻
train/白茅根/BaimaogenBaimaogenBaimaogen83.jpg,48,白茅根
train/黄柏/HuangboHuangboHuangboIMG_20200724_175625.jpg,89,黄柏
train/谷芽/GuyaGuya35.jpg,76,谷芽
train/山奈/Shannai60.jpg,17,山奈
train/柏子仁/BaizirenBaizirenBaiziren51.jpg,26,柏子仁
train/白扁豆/BaibiandouBaibiandouBaibiandou81.jpg,44,白扁豆
train/秦皮/Qinpi52.jpg,51,秦皮
train/稻芽/DaoyaDaoya52.jpg,52,稻芽
train/桑椹/Sangshen10.jpg,29,桑椹
train/木丁香/Mudingxiang30.jpg,24,木丁香
train/肉豆蔻/Roudoukou94.jpg,56,肉豆蔻
train/川楝子/ChuanlianziChuanlianzi75.jpg,21,川楝子
train/羌活/QianghuoQianghuoQianghuoQianghuo_78.jpg,55,羌活
train/莲子/Lianzi41.jpg,69,莲子
train/莲子/Lianzi46.jpg,69,莲子
train/郁金/Yujin28.jpg,78,郁金
train/白茅根/BaimaogenBaimaogenBaimaogen102.jpg,48,白茅根
train/白扁豆/BaibiandouBaibiandouBaibiandou34.jpg,44,白扁豆
train/黄芪/HuangqiHuangqi38.jpg,91,黄芪
train/山慈菇/Shancigu98.jpg,18,山慈菇
train/羌活/QianghuoQianghuoQianghuoQianghuo_55.jpg,55,羌活
train/薏苡仁/Yiyiren34.jpg,72,薏苡仁
train/黄芩/HuangqinHuangqinHuangqinHuangqin_59.jpg,90,黄芩
train/淡豆豉/DandouchiDandouchi78.jpg,36,淡豆豉
train/白矾/BaifanBaifanBaifan60.jpg,45,白矾
train/肉豆蔻/Roudoukou71.jpg,56,肉豆蔻
train/大腹皮/DafupiDafupi98.jpg,12,大腹皮
train/竹茹/Zhuru116.jpg,53,竹茹
train/冬虫夏草/DongchongxiacaoDongchongxiacao56.jpg,6,冬虫夏草
train/稻芽/DaoyaDaoya81.jpg,52,稻芽
train/金钱白花蛇/Jinqianbaihuashe58.jpg,82,金钱白花蛇
train/白前/BaiqianBaiqianBaiqian89.jpg,43,白前
train/白芍/BaishaoBaishaoBaishaoBaishao_94.jpg,46,白芍
train/谷精草/GujingcaoGujingcao76.jpg,75,谷精草
train/莲子/Lianzi82.jpg,69,莲子
train/山茱萸/Shanzhuyu64.jpg,19,山茱萸
train/北沙参/BeishashenBeishashenBeishashen45.jpg,7,北沙参
train/莲子/Lianzi50.jpg,69,莲子
train/荆芥穗/Jingjiesui48.jpg,63,荆芥穗
train/荜澄茄/BichengqieBichengqieBichengqie109.jpg,67,荜澄茄
train/安息香/AnxixiangAnxixiangAnxixiang55.jpg,16,安息香
train/竹茹/Zhuru16.jpg,53,竹茹
train/浙贝母/ZhebeimuZhebeimuZhebeimuZhebeimu_25.jpg,34,浙贝母
train/苍术/CangzhuCangzhuCangzhuIMG_20200720_165927.jpg,60,苍术
train/藁本/GaobenGaobenGaobenIMG_20200720_174353.jpg,73,藁本
train/北沙参/BeishashenBeishashenBeishashen63.jpg,7,北沙参
train/安息香/AnxixiangAnxixiangAnxixiang41.jpg,16,安息香
train/番泻叶/FanxieyeFanxieye50.jpg,42,番泻叶
train/槟榔/BinglangBinglangBinglangIMG_20200719_180521.jpg,31,槟榔
train/全蝎/Quanxie23.jpg,5,全蝎
train/芥子/Jiezi7.jpg,58,芥子
train/天花粉/Tianhuafen71.jpg,13,天花粉
train/白蔹/BailianBailianBailian106.jpg,49,白蔹
train/天麻/Tianma68.jpg,14,天麻
train/槟榔/BinglangBinglangBinglangBinglang_11.jpg,31,槟榔
train/全蝎/Quanxie47.jpg,5,全蝎
train/安息香/AnxixiangAnxixiangAnxixiang115.jpg,16,安息香
train/荔枝核/Lizhihe42.jpg,65,荔枝核
train/天麻/Tianma59.jpg,14,天麻
train/安息香/AnxixiangAnxixiangAnxixiang93.jpg,16,安息香
train/白蔹/BailianBailianBailian54.jpg,49,白蔹
train/黄芪/HuangqiHuangqi99.jpg,91,黄芪
train/白茅根/BaimaogenBaimaogenBaimaogen65.jpg,48,白茅根
train/白矾/BaifanBaifanBaifan115.jpg,45,白矾
train/川楝子/ChuanlianziChuanlianzi76.jpg,21,川楝子
train/僵蚕/Jiangcan47.jpg,4,僵蚕
train/麦冬/Maidong13.jpg,88,麦冬
train/白茅根/BaimaogenBaimaogenBaimaogen74.jpg,48,白茅根
train/木丁香/Mudingxiang75.jpg,24,木丁香
train/稻芽/DaoyaDaoya119.jpg,52,稻芽
train/莲子心/Lianzixin38.jpg,70,莲子心
train/番泻叶/FanxieyeFanxieye55.jpg,42,番泻叶
train/山茱萸/Shanzhuyu113.jpg,19,山茱萸
train/莲房/Lianfang8.jpg,71,莲房
train/瓦楞子/Walengzi105.jpg,39,瓦楞子
train/鳖甲/BiejiaBiejiaBiejia53.jpg,85,鳖甲
train/人参/Renshen111.jpg,3,人参
train/芥子/Jiezi59.jpg,58,芥子
train/莲子/Lianzi116.jpg,69,莲子
train/草豆蔻/CaodoukouCaodoukouCaodoukou96.jpg,64,草豆蔻
train/番泻叶/FanxieyeFanxieye34.jpg,42,番泻叶
train/鳖甲/BiejiaBiejiaBiejia25.jpg,85,鳖甲
train/鸡冠花/Jiguanhua25.jpg,87,鸡冠花
train/白矾/BaifanBaifanBaifan54.jpg,45,白矾
train/甘松/GansongGansong96.jpg,40,甘松
train/谷芽/GuyaGuya42.jpg,76,谷芽
train/瓦楞子/Walengzi22.jpg,39,瓦楞子
train/柏子仁/BaizirenBaizirenBaiziren22.jpg,26,柏子仁
train/太子参/Taizishen108.jpg,15,太子参
train/鸡内金/Jineijin41.jpg,86,鸡内金
train/桑寄生/SangjishengSangjishengSangjishengSangjisheng_89.jpg,28,桑寄生
train/谷精草/GujingcaoGujingcao107.jpg,75,谷精草
train/羌活/QianghuoQianghuoQianghuoQianghuo_114.jpg,55,羌活
train/地龙/DilongDilong108.jpg,11,地龙
train/山茱萸/Shanzhuyu23.jpg,19,山茱萸
train/鳖甲/BiejiaBiejiaBiejia60.jpg,85,鳖甲
train/柏子仁/BaizirenBaizirenBaiziren116.jpg,26,柏子仁
train/细辛/XixinXixinXixinXixin_38.jpg,54,细辛
train/川木香/ChuanmuxiangChuanmuxiang72.jpg,20,川木香
train/甘松/GansongGansong50.jpg,40,甘松
train/湖北贝母/Hubeibeimu105.jpg,37,湖北贝母
train/谷精草/GujingcaoGujingcao112.jpg,75,谷精草
train/莲子/Lianzi38.jpg,69,莲子
train/鸡内金/Jineijin10.jpg,86,鸡内金
train/莲子心/Lianzixin33.jpg,70,莲子心
train/荜澄茄/BichengqieBichengqieBichengqie100.jpg,67,荜澄茄
train/黄芩/HuangqinHuangqinHuangqinHuangqin_144.jpg,90,黄芩
train/银柴胡/Yinchaihu52.jpg,83,银柴胡
train/细辛/XixinXixinXixinXixin_66.jpg,54,细辛
train/白扁豆/BaibiandouBaibiandouBaibiandou112.jpg,44,白扁豆
train/干姜/GanjiangGanjiang24.jpg,23,干姜
train/鳖甲/BiejiaBiejiaBiejia76.jpg,85,鳖甲
train/羌活/QianghuoQianghuoQianghuoQianghuo_17.jpg,55,羌活
train/甘草/GancaoGancaoGancaoGancao_83.jpg,41,甘草
train/五加皮/WujiapiWujiapiWujiapiWujiapi_87.jpg,2,五加皮
train/白前/BaiqianBaiqianBaiqian93.jpg,43,白前
train/土荆皮/Tujingpi92.jpg,10,土荆皮
train/山奈/Shannai15.jpg,17,山奈
train/草豆蔻/CaodoukouCaodoukouCaodoukou52.jpg,64,草豆蔻
train/荜拨/BiboBiboBibo61.jpg,66,荜拨
train/藁本/GaobenGaobenGaobenGaoben_57.jpg,73,藁本
train/天麻/Tianma90.jpg,14,天麻
train/苍术/CangzhuCangzhuCangzhuCangzhu_3.jpg,60,苍术
train/秦皮/Qinpi98.jpg,51,秦皮
train/干姜/GanjiangGanjiang42.jpg,23,干姜
train/蜂房/FengfangFengfang111.jpg,74,蜂房
train/山奈/Shannai98.jpg,17,山奈
train/浙贝母/ZhebeimuZhebeimuZhebeimuZhebeimu_43.jpg,34,浙贝母
train/湖北贝母/Hubeibeimu12.jpg,37,湖北贝母
train/黄芩/HuangqinHuangqinHuangqinIMG_20200724_175127.jpg,90,黄芩
train/九香虫/Jiuxiangchong84.jpg,1,九香虫
train/白芷/BaizhiBaizhiBaizhiIMG_20200720_173735.jpg,47,白芷
train/白茅根/BaimaogenBaimaogenBaimaogen62.jpg,48,白茅根
train/丝瓜络/Sigualuo119.jpg,0,丝瓜络
train/莲子/Lianzi36.jpg,69,莲子
train/苦地丁/Kudiding7.jpg,62,苦地丁
train/丝瓜络/Sigualuo12.jpg,0,丝瓜络
train/干姜/GanjiangGanjiang76.jpg,23,干姜
train/酸枣仁/SuanzaorenSuanzaorenSuanzaorenSuanzaoren_51.jpg,79,酸枣仁
train/白前/BaiqianBaiqianBaiqian25.jpg,43,白前
train/川牛膝/ChuanniuxiChuanniuxi55.jpg,22,川牛膝
train/川木香/ChuanmuxiangChuanmuxiang97.jpg,20,川木香
train/大腹皮/DafupiDafupi57.jpg,12,大腹皮
train/路路通/Lulutong10.jpg,77,路路通
train/干姜/GanjiangGanjiang41.jpg,23,干姜
train/肉豆蔻/Roudoukou97.jpg,56,肉豆蔻
train/桑椹/Sangshen0.jpg,29,桑椹
train/稻芽/DaoyaDaoya78.jpg,52,稻芽
train/荜拨/BiboBiboBibo71.jpg,66,荜拨
train/千年健/Qiannianjian94.jpg,8,千年健
train/全蝎/Quanxie63.jpg,5,全蝎
train/天花粉/Tianhuafen104.jpg,13,天花粉
train/荆芥穗/Jingjiesui60.jpg,63,荆芥穗
train/莲子/Lianzi23.jpg,69,莲子
train/金钱白花蛇/Jinqianbaihuashe31.jpg,82,金钱白花蛇
train/川牛膝/ChuanniuxiChuanniuxi83.jpg,22,川牛膝
train/千年健/Qiannianjian112.jpg,8,千年健
train/金果榄/Jinguolan102.jpg,80,金果榄
train/羌活/QianghuoQianghuoQianghuoQianghuo_67.jpg,55,羌活
train/银柴胡/Yinchaihu40.jpg,83,银柴胡
train/枸杞子/GouqiziGouqizi78.jpg,25,枸杞子
train/人参/Renshen48.jpg,3,人参
train/桂枝/GuizhiGuizhiGuizhiGuizhi_14.jpg,27,桂枝
train/蜂房/FengfangFengfang77.jpg,74,蜂房
train/天麻/Tianma99.jpg,14,天麻
train/番泻叶/FanxieyeFanxieye46.jpg,42,番泻叶
train/金果榄/Jinguolan27.jpg,80,金果榄
train/蜂房/FengfangFengfang51.jpg,74,蜂房
train/干姜/GanjiangGanjiang39.jpg,23,干姜
train/金果榄/Jinguolan103.jpg,80,金果榄
train/山慈菇/Shancigu59.jpg,18,山慈菇
train/天麻/Tianma116.jpg,14,天麻
train/土荆皮/Tujingpi60.jpg,10,土荆皮
train/桂枝/GuizhiGuizhiGuizhiGuizhi_79.jpg,27,桂枝
train/藁本/GaobenGaobenGaobenGaoben_84.jpg,73,藁本
train/石榴皮/Shiliupi7.jpg,50,石榴皮
train/川楝子/ChuanlianziChuanlianzi100.jpg,21,川楝子
train/僵蚕/Jiangcan114.jpg,4,僵蚕
train/川木香/ChuanmuxiangChuanmuxiang100.jpg,20,川木香
train/防风/FangfengFangfengFangfengFangfeng_52.jpg,84,防风
train/莲子/Lianzi80.jpg,69,莲子
train/枸杞子/GouqiziGouqizi46.jpg,25,枸杞子
train/天花粉/Tianhuafen33.jpg,13,天花粉
train/冬虫夏草/DongchongxiacaoDongchongxiacao28.jpg,6,冬虫夏草
train/安息香/AnxixiangAnxixiangAnxixiang67.jpg,16,安息香
train/荜澄茄/BichengqieBichengqieBichengqie73.jpg,67,荜澄茄
train/龙眼肉/Longyanrou103.jpg,92,龙眼肉
train/川木香/ChuanmuxiangChuanmuxiang45.jpg,20,川木香
train/天麻/Tianma16.jpg,14,天麻
train/白蔹/BailianBailianBailian26.jpg,49,白蔹
train/荜拨/BiboBiboBibo44.jpg,66,荜拨
train/白矾/BaifanBaifanBaifan59.jpg,45,白矾
train/人参/Renshen70.jpg,3,人参
train/山慈菇/Shancigu112.jpg,18,山慈菇
train/冬虫夏草/DongchongxiacaoDongchongxiacao23.jpg,6,冬虫夏草
train/安息香/AnxixiangAnxixiangAnxixiang94.jpg,16,安息香
train/白芍/BaishaoBaishaoBaishaoBaishao_21.jpg,46,白芍
train/山慈菇/Shancigu35.jpg,18,山慈菇
train/山茱萸/Shanzhuyu83.jpg,19,山茱萸
train/肉豆蔻/Roudoukou54.jpg,56,肉豆蔻
train/浙贝母/ZhebeimuZhebeimuZhebeimuZhebeimu_87.jpg,34,浙贝母
train/桑螵蛸/Sangpiaoxiao18.jpg,30,桑螵蛸
train/合欢皮/HehuanpiHehuanpi49.jpg,9,合欢皮
train/浙贝母/ZhebeimuZhebeimuZhebeimuIMG_20200722_171200.jpg,34,浙贝母
train/苍术/CangzhuCangzhuCangzhuIMG_20200720_165748.jpg,60,苍术
train/苏木/Sumu70.jpg,61,苏木
train/山茱萸/Shanzhuyu61.jpg,19,山茱萸
train/太子参/Taizishen96.jpg,15,太子参
train/山慈菇/Shancigu17.jpg,18,山慈菇
train/荆芥穗/Jingjiesui2.jpg,63,荆芥穗
train/藁本/GaobenGaobenGaobenGaoben_74.jpg,73,藁本
train/白芷/BaizhiBaizhiBaizhiBaizhi_12.jpg,47,白芷
train/黄芩/HuangqinHuangqinHuangqinIMG_20200724_175131.jpg,90,黄芩
train/五加皮/WujiapiWujiapiWujiapiIMG_20200722_170012.jpg,2,五加皮
train/金钱白花蛇/Jinqianbaihuashe7.jpg,82,金钱白花蛇
train/川木香/ChuanmuxiangChuanmuxiang58.jpg,20,川木香
train/天麻/Tianma42.jpg,14,天麻
train/土荆皮/Tujingpi63.jpg,10,土荆皮
train/白茅根/BaimaogenBaimaogenBaimaogen34.jpg,48,白茅根
train/莲子/Lianzi48.jpg,69,莲子
train/苏木/Sumu33.jpg,61,苏木
train/川楝子/ChuanlianziChuanlianzi55.jpg,21,川楝子
train/桑螵蛸/Sangpiaoxiao94.jpg,30,桑螵蛸
train/金灯笼/Jindenglong116.jpg,81,金灯笼
train/黄芩/HuangqinHuangqinHuangqinHuangqin_44.jpg,90,黄芩
train/金果榄/Jinguolan0.jpg,80,金果榄
train/千年健/Qiannianjian97.jpg,8,千年健
train/银柴胡/Yinchaihu15.jpg,83,银柴胡
train/白茅根/BaimaogenBaimaogenBaimaogen93.jpg,48,白茅根
train/荔枝核/Lizhihe70.jpg,65,荔枝核
train/荜澄茄/BichengqieBichengqieBichengqie110.jpg,67,荜澄茄
train/甘松/GansongGansong25.jpg,40,甘松
train/麦冬/Maidong56.jpg,88,麦冬
train/天麻/Tianma114.jpg,14,天麻
train/川楝子/ChuanlianziChuanlianzi83.jpg,21,川楝子
train/石榴皮/Shiliupi116.jpg,50,石榴皮
train/芥子/Jiezi55.jpg,58,芥子
train/芦根/Lugen115.jpg,59,芦根
train/天花粉/Tianhuafen76.jpg,13,天花粉
train/冬虫夏草/DongchongxiacaoDongchongxiacao24.jpg,6,冬虫夏草
train/干姜/GanjiangGanjiang79.jpg,23,干姜
train/酸枣仁/SuanzaorenSuanzaorenSuanzaorenIMG_20200722_165620.jpg,79,酸枣仁
train/芥子/Jiezi14.jpg,58,芥子
train/安息香/AnxixiangAnxixiangAnxixiang50.jpg,16,安息香
train/桑椹/Sangshen56.jpg,29,桑椹
train/莲房/Lianfang16.jpg,71,莲房
train/路路通/Lulutong42.jpg,77,路路通
train/桑寄生/SangjishengSangjishengSangjishengSangjisheng_35.jpg,28,桑寄生
train/肉豆蔻/Roudoukou76.jpg,56,肉豆蔻
